parent_name,utility_name,respondent_id,year,FERC_class,original_cost,accum_depr,net_plant_balance,ARC,ARC_accum_depr,net_ARC
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2013,steam,1008752651.0,576617397.5793434,432135253.42065656,10794876.0,3603094.420656559,7191781.579343441
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2013,transmission,1314944759.0,307637509.0,1007307250.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,distribution,2877909292.0,796404171.5978678,2081505120.402132,-176671.0,-24148.59786785538,-152522.4021321446
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,general,327065796.0,72322694.12579583,254743101.87420416,40925.0,5326.874204173562,35598.12579582644
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,intangible,217898023.0,,217898023.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,other_fossil,2648674801.0,449346893.8672617,2199327907.132738,4114246.0,813044.8027383317,3301201.1972616683
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,renewables,25569973.0,2347428.67,23222544.33,0.0,,0.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,steam,978368643.0,543296860.2221304,435071782.7778696,10660814.0,2960872.7778695417,7699941.222130459
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2012,transmission,1179094015.0,291699111.0,887394904.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,distribution,2866088836.0,727177139.8773347,2138911696.1226654,-65112.0,-25337.87733475004,-39774.12266524996
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,general,330841438.0,72806995.59454186,258034442.40545815,56191.0,-202.5945418614633,56393.594541861465
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,intangible,192916882.0,,192916882.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,other_fossil,2675469242.0,438066506.4659144,2237402735.5340858,7122420.0,515856.9040856535,6606563.095914346
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,renewables,25491839.0,1678583.3699999999,23813255.63,0.0,,0.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,steam,966223893.0,508579066.0364498,457644826.9635502,11528085.0,2235502.9635502244,9292582.036449775
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2011,transmission,1173396020.0,270107698.0,903288322.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,distribution,2802724428.0,698809110.2025231,2103915317.7974768,-29243.0,-27578.2025231498,-1664.797476850199
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,general,326496250.0,66264937.797455005,260231312.202545,-23199.0,1114.2025449961811,-24313.20254499618
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,intangible,188442171.0,,188442171.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,other_fossil,1985250066.0,371146251.73713434,1614103814.2628655,2903152.0,374561.68286572286,2528590.317134277
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,renewables,26977592.0,1011691.42,25965900.58,0.0,,0.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,steam,929255003.0,526120842.2280039,403134160.7719961,7589600.0,2326214.7719961097,5263385.22800389
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2010,transmission,1173474592.0,258746063.0,914728529.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,distribution,2723655193.0,656014195.4093181,2067640997.590682,17469.0,14156.590681934376,3312.4093180656237
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,general,332061922.0,70228896.93775353,261833025.06224647,-10005.0,797.0622464698173,-10802.062246469817
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,intangible,140893653.0,,140893653.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,other_fossil,1972778911.0,311047909.8060146,1661731001.1939855,3708072.0,308090.5139854157,3399981.486014584
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,renewables,3543020.0,284106.32,3258913.68,0.0,,0.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,steam,960426623.0,537125388.4679465,423301234.5320535,9666250.0,2476244.5320534734,7190005.467946527
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2009,transmission,1168422494.0,244584988.0,923837506.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,distribution,2558482225.0,605764860.3766044,1952717364.6233954,58121.0,10699.623395514887,47421.376604485115
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,general,232853307.0,61754485.237684585,171098821.76231542,-9235.0,1065.7623154117075,-10300.762315411708
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,intangible,122585084.0,,122585084.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,other_fossil,1464834311.0,171728904.5744952,1293105406.4255047,6074365.0,42019.94550481781,6032345.054495182
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,renewables,3559638.0,142385.52,3417252.48,0.0,,0.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,steam,890910758.0,523463088.8183045,367447669.1816955,20390878.0,1129905.181695497,19260972.8183045
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2008,transmission,1083015474.0,224867882.0,858147592.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,distribution,2359959730.0,556747181.6509755,1803212548.3490245,115832.0,5631.349024515944,110200.65097548405
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,general,255556672.0,117115028.54594618,138441643.45405382,-23235.0,2370.4540538125457,-25605.454053812544
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,intangible,111911777.0,,111911777.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,other_fossil,991625095.0,185904611.1783435,805720483.8216565,1485767.0,10656.821656509224,1475110.1783434907
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,steam,794657896.0,427937295.7970396,366720600.2029604,23130694.0,128669.20296043552,23002024.797039565
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2007,transmission,1036166452.0,206959843.0,829206609.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,distribution,2189134612.0,507198971.1985024,1681935640.8014975,304881.0,10226.801497648215,294654.19850235176
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,general,240769400.0,108479895.14705504,132289504.85294496,7496.0,802.8529449742987,6693.147055025702
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,intangible,102338383.0,,102338383.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,other_fossil,986191711.0,170942377.0,815249334.0,567540.0,-0.0,567540.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,steam,764367368.0,401310874.4028613,363056493.5971387,970991.0,66418.59713869229,904572.4028613077
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2006,transmission,915612996.0,187744512.0,727868484.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,distribution,2000261702.0,466190099.0,1534071603.0,304881.0,,304881.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,general,227823839.0,94977009.0,132846830.0,7496.0,,7496.0
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,intangible,73719736.0,,73719736.0,,,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,other_fossil,173226173.0,112948196.0,60277977.0,,-0.0,
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,steam,816385670.0,430676495.5549864,385709174.4450136,1587116.0,5630.445013587811,1581485.5549864122
"Berkshire Hathaway, Inc.",Nevada Power Co.,108,2005,transmission,840594008.0,168055800.0,672538208.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2020,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2020,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2020,transmission,6012717.0,6012717.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2019,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2019,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2019,transmission,6012717.0,6012717.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2018,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2018,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2018,transmission,6012717.0,6012717.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2017,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2017,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2017,transmission,6012717.0,6012717.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2016,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2016,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2016,transmission,6012717.0,6012717.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2015,general,57076.0,,57076.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2015,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2015,transmission,6730709.0,6787785.0,-57076.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2014,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2014,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2014,transmission,7170758.0,6801206.0,369552.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2013,general,57076.0,57076.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2013,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2013,transmission,7170758.0,6801206.0,369552.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2012,general,211000.0,211000.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2012,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2012,transmission,21511044.0,21511044.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2011,general,634685.0,634685.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2011,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2011,transmission,66189149.0,66189149.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2010,general,634685.0,634685.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2010,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2010,transmission,66189149.0,66189149.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2009,general,634685.0,634685.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2009,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2009,transmission,66189149.0,66189149.0,0.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2008,general,634685.0,634686.0,-1.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2008,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2008,transmission,66189149.0,66189148.0,1.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2007,general,634685.0,634686.0,-1.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2007,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2007,transmission,66189149.0,66189148.0,1.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2006,general,677247.0,677248.0,-1.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2006,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2006,transmission,90490946.0,90490945.0,1.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2005,general,677247.0,665638.0,11609.0,,,
National Grid plc,New England Electric Transmission Corp.,110,2005,other_fossil,,,,,-0.0,
National Grid plc,New England Electric Transmission Corp.,110,2005,transmission,90490946.0,88939701.0,1551245.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2020,general,1874866.0,1874865.0,1.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2020,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2020,transmission,267886535.0,257537656.0,10348879.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2019,general,1874866.0,1795956.0,78910.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2019,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2019,transmission,255771820.0,245884434.0,9887386.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2018,general,1874866.0,1701266.0,173600.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2018,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2018,transmission,252270280.0,234208490.0,18061790.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2017,general,1759170.0,1733806.0,25364.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2017,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2017,transmission,251983433.0,224266908.0,27716525.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2016,general,1759170.0,1724854.0,34316.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2016,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2016,transmission,247316029.0,218443908.0,28872121.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2015,distribution,-1.0,,-1.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2015,general,1815583.0,1772315.0,43268.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2015,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2015,transmission,229143542.0,227352565.0,1790977.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2014,distribution,10814.0,,10814.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2014,general,1771945.0,2588830.0,-816885.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2014,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2014,transmission,227946443.0,218001715.0,9944728.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2013,general,1771946.0,1632801.0,139145.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2013,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2013,transmission,227809154.0,207266912.0,20542242.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2012,general,1771946.0,1560204.0,211742.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2012,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2012,transmission,227809102.0,196493206.0,31315896.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2011,general,1771946.0,1487607.0,284339.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2011,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2011,transmission,227661616.0,185786298.0,41875318.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2010,general,1771946.0,1415010.0,356936.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2010,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2010,transmission,227935409.0,175997590.0,51937819.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2009,general,1771946.0,1342412.0,429534.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2009,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2009,transmission,226194231.0,165748888.0,60445343.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2008,general,1686052.0,1273603.0,412449.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2008,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2008,transmission,225849550.0,155534970.0,70314580.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2007,general,1683344.0,1214235.0,469109.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2007,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2007,transmission,226288887.0,149003563.0,77285324.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2006,general,1683344.0,1078648.0,604696.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2006,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2006,transmission,219536176.0,139611258.0,79924918.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2005,general,1683344.0,,1683344.0,,,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2005,other_fossil,,,,,-0.0,
National Grid plc,"New England Hydro-Trans. Elec. Co., Inc.",111,2005,transmission,219536176.0,131658551.0,87877625.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2020,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2020,transmission,182907600.0,182380790.0,526810.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2019,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2019,transmission,182364891.0,181164301.0,1200590.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2018,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2018,transmission,181988124.0,180017010.0,1971114.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2017,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2017,transmission,182000247.0,178954667.0,3045580.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2016,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2016,transmission,183398477.0,179277746.0,4120731.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2015,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2015,transmission,183558431.0,177971612.0,5586819.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2014,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2014,transmission,183836709.0,170854102.0,12982607.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2013,general,392993.0,,392993.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2013,intangible,98226.0,,98226.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2013,other_fossil,,162003195.0,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2013,transmission,182444998.0,,182444998.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2012,general,436253.0,,436253.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2012,intangible,109069.0,,109069.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2012,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2012,transmission,160008652.0,131757964.0,28250688.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2011,general,436253.0,,436253.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2011,intangible,109069.0,,109069.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2011,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2011,transmission,156740052.0,123994969.0,32745083.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2010,general,436253.0,,436253.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2010,intangible,109069.0,,109069.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2010,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2010,transmission,156740052.0,116851911.0,39888141.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2009,general,484839.0,,484839.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2009,intangible,121215.0,,121215.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2009,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2009,transmission,157948471.0,111005853.0,46942618.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2008,general,530226.0,,530226.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2008,intangible,132562.0,,132562.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2008,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2008,transmission,159077337.0,105160458.0,53916879.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2007,general,575612.0,,575612.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2007,intangible,143909.0,,143909.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2007,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2007,transmission,160206203.0,99314400.0,60891803.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2006,general,620999.0,,620999.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2006,intangible,155256.0,,155256.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2006,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2006,transmission,161335069.0,93468343.0,67866726.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2005,general,662869.0,,662869.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2005,intangible,165715.0,,165715.0,,,
National Grid plc,New England Hydro-Transmission Corp.,112,2005,other_fossil,,,,,-0.0,
National Grid plc,New England Hydro-Transmission Corp.,112,2005,transmission,162375560.0,87622285.0,74753275.0,,,
National Grid plc,New England Power Co.,113,2020,distribution,7930056.0,8118920.0,-188864.0,,,
National Grid plc,New England Power Co.,113,2020,general,5799468.0,2841522.0,2957946.0,,,
National Grid plc,New England Power Co.,113,2020,intangible,203580.0,,203580.0,,,
National Grid plc,New England Power Co.,113,2020,other_fossil,49657478.0,8836840.7,40820637.3,,-0.0,
National Grid plc,New England Power Co.,113,2020,renewables,28533407.0,2853340.7,25680066.3,0.0,,0.0
National Grid plc,New England Power Co.,113,2020,transmission,3120003750.0,616743853.4562747,2503259896.543725,48472.0,5191.543725297108,43280.45627470289
National Grid plc,New England Power Co.,113,2019,distribution,7930056.0,7907298.0,22758.0,,,
National Grid plc,New England Power Co.,113,2019,general,5562158.0,2815358.0,2746800.0,,,
National Grid plc,New England Power Co.,113,2019,intangible,488425.0,,488425.0,,,
National Grid plc,New England Power Co.,113,2019,other_fossil,55931051.0,2007182.0,53923869.0,,-0.0,
National Grid plc,New England Power Co.,113,2019,steam,16119810.0,,16119810.0,,,
National Grid plc,New England Power Co.,113,2019,transmission,2981850823.0,559384081.5201687,2422466741.479831,50166.0,3952.479831299438,46213.52016870056
National Grid plc,New England Power Co.,113,2018,distribution,7930056.0,7967640.0,-37584.0,,,
National Grid plc,New England Power Co.,113,2018,general,4360747.0,2574007.0,1786740.0,,,
National Grid plc,New England Power Co.,113,2018,intangible,2548051.0,,2548051.0,,,
National Grid plc,New England Power Co.,113,2018,other_fossil,1170047.0,908093.0,261954.0,,-0.0,
National Grid plc,New England Power Co.,113,2018,transmission,2768076016.0,515470342.3694642,2252605673.6305356,51875.0,2666.63053578616,49208.36946421384
National Grid plc,New England Power Co.,113,2017,distribution,7930055.0,7666391.0,263664.0,,,
National Grid plc,New England Power Co.,113,2017,general,4953492.0,3943249.0,1010243.0,,,
National Grid plc,New England Power Co.,113,2017,intangible,2947472.0,,2947472.0,,,
National Grid plc,New England Power Co.,113,2017,other_fossil,1170047.0,862391.0,307656.0,,-0.0,
National Grid plc,New England Power Co.,113,2017,transmission,2677711290.0,470165912.5019776,2207545377.4980226,55267.0,1420.498022373915,53846.50197762608
National Grid plc,New England Power Co.,113,2016,distribution,7930055.0,7365138.0,564917.0,,,
National Grid plc,New England Power Co.,113,2016,general,4885297.0,3734553.0,1150744.0,,,
National Grid plc,New England Power Co.,113,2016,intangible,2547763.0,,2547763.0,,,
National Grid plc,New England Power Co.,113,2016,other_fossil,1170047.0,816689.0,353358.0,,-0.0,
National Grid plc,New England Power Co.,113,2016,transmission,2516867018.0,443428297.0,2073438721.0,55267.0,,55267.0
National Grid plc,New England Power Co.,113,2015,distribution,15333459.0,6773113.0,8560346.0,,,
National Grid plc,New England Power Co.,113,2015,general,5589895.0,4816103.0,773792.0,,,
National Grid plc,New England Power Co.,113,2015,intangible,2547762.0,,2547762.0,,,
National Grid plc,New England Power Co.,113,2015,other_fossil,1170047.0,1132577.0,37470.0,,-0.0,
National Grid plc,New England Power Co.,113,2015,transmission,2276550274.0,422428908.0,1854121366.0,,,
National Grid plc,New England Power Co.,113,2014,distribution,7225673.0,7207425.0,18248.0,,,
National Grid plc,New England Power Co.,113,2014,general,5107117.0,4307912.0,799205.0,,,
National Grid plc,New England Power Co.,113,2014,intangible,2547762.0,,2547762.0,,,
National Grid plc,New England Power Co.,113,2014,other_fossil,1170047.0,687545.0,482502.0,,-0.0,
National Grid plc,New England Power Co.,113,2014,transmission,2104817459.0,399530174.0,1705287285.0,,,
National Grid plc,New England Power Co.,113,2013,distribution,8688550.0,5817521.0,2871029.0,,,
National Grid plc,New England Power Co.,113,2013,general,6142337.0,4952011.0,1190326.0,,,
National Grid plc,New England Power Co.,113,2013,intangible,2281626.0,,2281626.0,,,
National Grid plc,New England Power Co.,113,2013,other_fossil,1170047.0,641843.0,528204.0,,-0.0,
National Grid plc,New England Power Co.,113,2013,transmission,1868987087.0,392787258.0,1476199829.0,,,
National Grid plc,New England Power Co.,113,2012,distribution,8688550.0,5828935.0,2859615.0,,,
National Grid plc,New England Power Co.,113,2012,general,6396194.0,5112522.0,1283672.0,,,
National Grid plc,New England Power Co.,113,2012,intangible,2281940.0,,2281940.0,,,
National Grid plc,New England Power Co.,113,2012,other_fossil,1170047.0,633879.0,536168.0,,-0.0,
National Grid plc,New England Power Co.,113,2012,transmission,1722997233.0,371277823.0,1351719410.0,,,
National Grid plc,New England Power Co.,113,2011,distribution,7819342.0,5503574.0,2315768.0,,,
National Grid plc,New England Power Co.,113,2011,general,6396484.0,4753633.0,1642851.0,,,
National Grid plc,New England Power Co.,113,2011,intangible,2281943.0,,2281943.0,,,
National Grid plc,New England Power Co.,113,2011,other_fossil,1170047.0,593288.0,576759.0,,-0.0,
National Grid plc,New England Power Co.,113,2011,transmission,1607956546.0,348750683.0,1259205863.0,,,
National Grid plc,New England Power Co.,113,2010,distribution,7699613.0,5202572.0,2497041.0,,,
National Grid plc,New England Power Co.,113,2010,general,6894870.0,5024647.0,1870223.0,,,
National Grid plc,New England Power Co.,113,2010,intangible,2282082.0,,2282082.0,,,
National Grid plc,New England Power Co.,113,2010,other_fossil,1170048.0,547585.0,622463.0,,-0.0,
National Grid plc,New England Power Co.,113,2010,transmission,1503380949.0,325966071.0,1177414878.0,,,
National Grid plc,New England Power Co.,113,2009,distribution,7462491.0,4915963.0,2546528.0,,,
