parent_name,utility_name,respondent_id,year,technology,employees
Otter Tail Corp.,Otter Tail Power Co.,132,2018,other_fossil,3.0
Otter Tail Corp.,Otter Tail Power Co.,132,2018,steam,196.0
Otter Tail Corp.,Otter Tail Power Co.,132,2019,other_fossil,3.0
Otter Tail Corp.,Otter Tail Power Co.,132,2019,steam,198.0
Otter Tail Corp.,Otter Tail Power Co.,132,2020,other_fossil,4.0
Otter Tail Corp.,Otter Tail Power Co.,132,2020,steam,186.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2005,hydro,61.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2005,nuclear,1394.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2005,steam,65.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2006,hydro,52.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2006,nuclear,1396.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2006,steam,100.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2007,hydro,52.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2007,nuclear,1427.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2007,steam,45.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2008,hydro,52.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2008,nuclear,1402.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2008,steam,45.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,nuclear,1371.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,other_fossil,21.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2009,steam,45.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,nuclear,1402.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,other_fossil,62.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2010,renewables,6.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,nuclear,1402.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,other_fossil,62.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2011,renewables,6.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2012,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2012,nuclear,1402.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2012,other_fossil,44.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2013,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2013,nuclear,1568.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2013,other_fossil,47.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2014,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2014,nuclear,1402.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2014,other_fossil,64.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2015,hydro,54.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2015,nuclear,1427.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2015,other_fossil,63.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2016,hydro,46.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2016,nuclear,1397.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2016,other_fossil,61.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2017,hydro,21.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2017,nuclear,1334.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2017,other_fossil,65.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2018,hydro,20.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2018,nuclear,1303.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2018,other_fossil,63.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2019,hydro,20.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2019,nuclear,1277.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2019,other_fossil,62.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2020,hydro,24.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2020,nuclear,1265.0
PG&E Corp.,Pacific Gas & Electric Co.,133,2020,other_fossil,66.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2005,hydro,55.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2005,other_fossil,40.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2005,renewables,13.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2005,steam,1256.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2006,hydro,52.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2006,other_fossil,39.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2006,renewables,14.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2006,steam,1257.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2007,hydro,52.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2007,other_fossil,56.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2007,renewables,15.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2007,steam,1235.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2008,hydro,36.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2008,other_fossil,69.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2008,renewables,22.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2008,steam,1022.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2009,hydro,35.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2009,other_fossil,65.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2009,renewables,22.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2009,steam,1243.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2010,hydro,35.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2010,other_fossil,63.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2010,renewables,22.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2010,steam,1192.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2011,hydro,35.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2011,other_fossil,66.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2011,renewables,22.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2011,steam,1205.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2012,hydro,34.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2012,other_fossil,62.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2012,renewables,23.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2012,steam,1213.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2013,hydro,34.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2013,other_fossil,67.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2013,renewables,24.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2013,steam,1207.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2014,hydro,33.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2014,other_fossil,72.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2014,renewables,21.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2014,steam,1182.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2015,hydro,29.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2015,other_fossil,74.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2015,renewables,22.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2015,steam,1154.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2016,hydro,29.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2016,other_fossil,72.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2016,renewables,24.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2016,steam,1138.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2017,hydro,29.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2017,other_fossil,72.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2017,renewables,22.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2017,steam,1136.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2018,hydro,30.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2018,other_fossil,69.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2018,renewables,21.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2018,steam,1117.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2019,hydro,31.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2019,other_fossil,69.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2019,renewables,20.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2019,steam,1098.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2020,hydro,30.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2020,other_fossil,70.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2020,renewables,19.0
"Berkshire Hathaway, Inc.",PacifiCorp,134,2020,steam,1078.0
Portland General Electric Co.,Portland General Electric Co.,141,2005,hydro,94.0
Portland General Electric Co.,Portland General Electric Co.,141,2005,other_fossil,87.0
Portland General Electric Co.,Portland General Electric Co.,141,2005,steam,106.0
Portland General Electric Co.,Portland General Electric Co.,141,2006,hydro,94.0
Portland General Electric Co.,Portland General Electric Co.,141,2006,other_fossil,75.0
Portland General Electric Co.,Portland General Electric Co.,141,2006,steam,109.0
Portland General Electric Co.,Portland General Electric Co.,141,2007,hydro,100.0
Portland General Electric Co.,Portland General Electric Co.,141,2007,other_fossil,95.0
Portland General Electric Co.,Portland General Electric Co.,141,2007,steam,110.0
Portland General Electric Co.,Portland General Electric Co.,141,2008,hydro,98.0
Portland General Electric Co.,Portland General Electric Co.,141,2008,other_fossil,99.0
Portland General Electric Co.,Portland General Electric Co.,141,2008,steam,113.0
Portland General Electric Co.,Portland General Electric Co.,141,2009,hydro,96.0
Portland General Electric Co.,Portland General Electric Co.,141,2009,other_fossil,98.0
Portland General Electric Co.,Portland General Electric Co.,141,2009,steam,112.0
Portland General Electric Co.,Portland General Electric Co.,141,2010,hydro,100.0
Portland General Electric Co.,Portland General Electric Co.,141,2010,other_fossil,100.0
Portland General Electric Co.,Portland General Electric Co.,141,2010,steam,111.0
Portland General Electric Co.,Portland General Electric Co.,141,2011,hydro,100.0
Portland General Electric Co.,Portland General Electric Co.,141,2011,other_fossil,103.0
Portland General Electric Co.,Portland General Electric Co.,141,2011,steam,112.0
Portland General Electric Co.,Portland General Electric Co.,141,2012,hydro,101.0
Portland General Electric Co.,Portland General Electric Co.,141,2012,other_fossil,99.0
Portland General Electric Co.,Portland General Electric Co.,141,2012,steam,110.0
Portland General Electric Co.,Portland General Electric Co.,141,2013,hydro,101.0
Portland General Electric Co.,Portland General Electric Co.,141,2013,other_fossil,97.0
Portland General Electric Co.,Portland General Electric Co.,141,2013,steam,113.0
Portland General Electric Co.,Portland General Electric Co.,141,2014,hydro,98.0
Portland General Electric Co.,Portland General Electric Co.,141,2014,other_fossil,102.0
Portland General Electric Co.,Portland General Electric Co.,141,2014,steam,112.0
Portland General Electric Co.,Portland General Electric Co.,141,2015,hydro,103.0
Portland General Electric Co.,Portland General Electric Co.,141,2015,other_fossil,104.0
Portland General Electric Co.,Portland General Electric Co.,141,2015,steam,119.0
Portland General Electric Co.,Portland General Electric Co.,141,2016,hydro,103.0
Portland General Electric Co.,Portland General Electric Co.,141,2016,other_fossil,126.0
Portland General Electric Co.,Portland General Electric Co.,141,2016,steam,94.0
Portland General Electric Co.,Portland General Electric Co.,141,2017,hydro,103.0
Portland General Electric Co.,Portland General Electric Co.,141,2017,other_fossil,124.0
Portland General Electric Co.,Portland General Electric Co.,141,2017,steam,91.0
Portland General Electric Co.,Portland General Electric Co.,141,2018,hydro,105.0
Portland General Electric Co.,Portland General Electric Co.,141,2018,other_fossil,129.0
Portland General Electric Co.,Portland General Electric Co.,141,2018,steam,83.0
Portland General Electric Co.,Portland General Electric Co.,141,2019,hydro,98.0
Portland General Electric Co.,Portland General Electric Co.,141,2019,other_fossil,129.0
Portland General Electric Co.,Portland General Electric Co.,141,2019,steam,78.0
Portland General Electric Co.,Portland General Electric Co.,141,2020,hydro,101.0
Portland General Electric Co.,Portland General Electric Co.,141,2020,other_fossil,131.0
Portland General Electric Co.,Portland General Electric Co.,141,2020,steam,62.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2005,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2005,other_fossil,65.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2005,steam,848.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2006,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2006,other_fossil,55.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2006,steam,803.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2007,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2007,other_fossil,34.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2007,steam,740.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2008,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2008,other_fossil,33.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2008,steam,765.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2009,hydro,1.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2009,other_fossil,32.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2009,steam,704.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2010,hydro,1.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2010,other_fossil,29.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2010,steam,651.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2011,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2011,other_fossil,32.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2011,steam,631.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2012,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2012,other_fossil,39.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2012,steam,607.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2013,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2013,other_fossil,45.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2013,steam,679.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2014,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2014,other_fossil,44.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2014,steam,759.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2015,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2015,other_fossil,46.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2015,steam,783.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2016,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2016,other_fossil,50.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2016,steam,751.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2017,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2017,other_fossil,49.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2017,steam,718.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2018,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2018,other_fossil,24.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2018,steam,481.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2019,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2019,other_fossil,27.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2019,steam,426.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2020,hydro,2.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2020,other_fossil,26.0
Duke Energy Corp.,"Duke Energy Indiana, LLC",144,2020,steam,421.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2005,hydro,19.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2005,other_fossil,75.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2005,steam,652.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2006,hydro,19.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2006,other_fossil,75.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2006,steam,648.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2007,hydro,18.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2007,other_fossil,39.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2007,steam,625.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2008,hydro,18.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2008,other_fossil,42.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2008,steam,630.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2009,hydro,18.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2009,other_fossil,44.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2009,steam,634.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2010,hydro,15.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2010,other_fossil,145.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2010,steam,590.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2011,hydro,14.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2011,other_fossil,61.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2011,steam,510.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2012,hydro,15.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2012,other_fossil,62.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2012,steam,474.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2013,hydro,15.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2013,other_fossil,62.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2013,steam,474.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2014,hydro,14.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2014,other_fossil,62.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2014,steam,474.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2015,hydro,13.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2015,other_fossil,61.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2015,steam,413.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2016,hydro,13.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2016,other_fossil,60.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2016,steam,397.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2017,hydro,13.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2017,other_fossil,68.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2017,steam,332.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2018,hydro,13.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2018,other_fossil,65.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2018,steam,314.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2019,hydro,13.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2019,other_fossil,114.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2019,steam,265.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2020,hydro,14.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2020,other_fossil,110.0
"Xcel Energy, Inc.",Public Service Co. of Colorado,145,2020,steam,256.0
Eversource Energy,Public Service Co. of New Hampshire,146,2005,steam,238.0
Eversource Energy,Public Service Co. of New Hampshire,146,2006,steam,234.0
Eversource Energy,Public Service Co. of New Hampshire,146,2007,steam,238.0
Eversource Energy,Public Service Co. of New Hampshire,146,2008,steam,241.0
Eversource Energy,Public Service Co. of New Hampshire,146,2009,steam,245.0
Eversource Energy,Public Service Co. of New Hampshire,146,2010,steam,237.0
Eversource Energy,Public Service Co. of New Hampshire,146,2011,steam,238.0
Eversource Energy,Public Service Co. of New Hampshire,146,2012,steam,229.0
Eversource Energy,Public Service Co. of New Hampshire,146,2013,steam,223.0
Eversource Energy,Public Service Co. of New Hampshire,146,2014,steam,219.0
Eversource Energy,Public Service Co. of New Hampshire,146,2015,steam,200.0
Eversource Energy,Public Service Co. of New Hampshire,146,2016,other_fossil,97.0
Eversource Energy,Public Service Co. of New Hampshire,146,2016,steam,200.0
Eversource Energy,Public Service Co. of New Hampshire,146,2017,steam,193.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2005,other_fossil,12.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2005,steam,1014.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2006,other_fossil,12.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2006,steam,1014.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2007,other_fossil,12.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2007,steam,1014.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2008,other_fossil,12.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2008,steam,1014.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2009,other_fossil,14.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2009,steam,384.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2010,steam,430.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2011,steam,441.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2012,steam,441.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2013,steam,441.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2014,steam,19.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2015,steam,375.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2017,steam,272.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2018,steam,266.0
"PNM Resources, Inc.",Public Service Co. of New Mexico,147,2019,steam,266.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2005,other_fossil,22.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2005,steam,318.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2006,other_fossil,22.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2006,steam,321.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2007,other_fossil,22.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2007,steam,327.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2008,other_fossil,23.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2008,steam,335.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2009,other_fossil,58.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2009,steam,299.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2010,other_fossil,55.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2010,steam,285.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2011,other_fossil,55.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2011,steam,285.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2012,other_fossil,55.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2012,steam,285.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2013,other_fossil,57.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2013,steam,282.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2014,other_fossil,58.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2014,steam,281.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2015,other_fossil,59.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2015,steam,276.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2016,other_fossil,58.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2016,steam,275.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2017,other_fossil,58.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2017,steam,275.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2018,other_fossil,58.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2018,steam,269.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2019,other_fossil,58.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2019,steam,268.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2020,other_fossil,59.0
"American Electric Power Co., Inc.",Public Service Co. of Oklahoma,148,2020,steam,262.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2005,hydro,45.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2005,other_fossil,10.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2005,steam,21.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2006,hydro,45.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2006,other_fossil,10.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2006,steam,16.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2007,hydro,55.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2007,other_fossil,60.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2008,hydro,55.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2008,other_fossil,103.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2008,renewables,38.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,hydro,72.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,other_fossil,77.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,renewables,14.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2009,steam,2.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,hydro,90.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,other_fossil,79.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,renewables,15.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2010,steam,2.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,hydro,81.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,other_fossil,82.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,renewables,16.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2011,steam,2.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2012,hydro,68.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2012,other_fossil,83.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2012,renewables,18.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2012,steam,2.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150,2013,hydro,60.0
