parent_name,utility_name,respondent_id,year,CO2_historical,CO2_target,CO2_target_all_years,CO2_1point5C,generation_historical,generation_projected,generation_1point5C,CO2_intensity_historical,CO2_intensity_target,CO2_intensity_target_all_years,CO2_intensity_1point5C
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2014,22.20723964,,24.34301633,23.76701616,27.82094092,,25.13955775,0.798220294,,,0.945403113
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2015,22.65100672,,23.22862685,22.17492175,28.68424748,,25.04126781,0.789667107,,,0.885535106
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2016,22.23748841,,22.11423736,21.11626558,28.38092557,,25.03558137,0.783536406,,,0.843450179
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2017,20.8314036,,20.99984788,20.20693129,27.00502253,,24.77516829,0.771389973,,,0.815612272
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2018,19.47568391,,19.8854584,20.44875184,25.75418194,,25.65830976,0.756214426,,,0.796964104
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,18.77106892,18.77106892,18.77106892,18.77106892,25.28967618,,25.28967618,0.742242359,,,0.742242359
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,,,17.68956304,17.01876621,,25.28967618,25.59176539,,,0.699477641,0.665009465
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2021,,,16.60805717,15.51322853,,25.28967618,25.69878932,,,0.656712923,0.603656006
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2022,,,15.5265513,14.14339902,,25.28967618,25.90606811,,,0.613948205,0.545949272
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2023,,,14.44504543,12.88538222,,25.28967618,26.26761408,,,0.571183487,0.490542543
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2024,,,13.36353956,11.74123068,,25.28967618,26.84131306,,,0.528418769,0.437431308
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2025,,,12.28203369,10.6772455,,25.28967618,27.70140134,,,0.485654051,0.385440627
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2026,,,11.20052782,9.671584562,,25.28967618,28.94208271,,,0.442889333,0.334170303
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2027,,,10.11902195,8.711480409,,25.28967618,30.67018288,,,0.400124615,0.284037446
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2028,,,9.037516076,7.791069539,,25.28967618,32.99079688,,,0.357359897,0.236158877
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2029,,,7.956010205,6.909623635,,25.28967618,35.98041812,,,0.314595179,0.192038447
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2030,,6.874504334,6.874504334,6.069999842,,25.28967618,39.64889035,,0.271830461,0.271830461,0.153093814
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2031,,,6.530779118,5.277215628,,25.28967618,43.90114407,,,0.258238938,0.120206791
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2032,,,6.187053901,4.537148441,,25.28967618,48.5197167,,,0.244647415,0.093511437
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2033,,,5.843328684,3.855418865,,25.28967618,53.18944345,,,0.231055892,0.072484663
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2034,,,5.499603468,3.236525948,,25.28967618,57.56758271,,,0.217464369,0.056221328
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2035,,,5.155878251,2.683277524,,25.28967618,61.3720798,,,0.203872846,0.04372147
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2036,,,4.812153034,2.19651831,,25.28967618,64.44374771,,,0.190281323,0.034084273
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2037,,,4.468427817,1.775121159,,25.28967618,66.7555567,,,0.1766898,0.026591362
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2038,,,4.124702601,1.416182881,,25.28967618,68.37818355,,,0.163098277,0.020711034
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2039,,,3.780977384,1.115356473,,25.28967618,69.43112574,,,0.149506754,0.016064214
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2040,,,3.437252167,0.867253568,,25.28967618,70.04293928,,,0.13591523,0.012381741
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2041,,,3.09352695,0.66586059,,25.28967618,70.32846521,,,0.122323707,0.009467868
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2042,,,2.749801734,0.504925442,,25.28967618,70.38024258,,,0.108732184,0.00717425
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2043,,,2.406076517,0.378286275,,25.28967618,70.26828855,,,0.095140661,0.005383457
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2044,,,2.0623513,0.280126574,,25.28967618,70.04351487,,,0.081549138,0.003999322
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2045,,,1.718626084,0.205153067,,25.28967618,69.74201704,,,0.067957615,0.002941599
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2046,,,1.374900867,0.148700428,,25.28967618,69.38897953,,,0.054366092,0.002142998
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2047,,,1.03117565,0.106773519,,25.28967618,69.00179775,,,0.040774569,0.001547402
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2048,,,0.687450433,0.076039873,,25.28967618,68.59241057,,,0.027183046,0.001108576
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2049,,,0.343725217,0.053786715,,25.28967618,68.16897791,,,0.013591523,0.00078902
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2050,,0,0,0.037855446,,25.28967618,67.73706069,,0,0,0.000558859
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2000,1.76442834,,,15.05346784,24.11212139,,29.55252975,0.073175989,,,0.509380008
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2001,12.84673164,,,14.80901667,23.29428445,,29.04371957,0.551497157,,,0.509887056
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2002,12.3651315,,,14.90928629,22.98557941,,29.9904983,0.537951699,,,0.497133664
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2003,12.88166296,,,15.11234073,22.62726735,,30.18273956,0.569298217,,,0.500694799
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2004,13.22895234,,,15.31533652,22.74215543,,30.86183871,0.581692988,,,0.49625483
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2005,15.92099403,,,15.74029646,28.19837886,,31.52148614,0.564606714,,,0.499351344
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2006,16.34574006,,,15.36726978,28.71130745,,31.59361253,0.569313679,,,0.486404325
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2007,15.47587858,,,15.80131314,28.9142951,,32.309029,0.535232781,,,0.489068029
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2008,15.27875207,,,15.4620333,29.37317152,,32.01866545,0.520160108,,,0.482906863
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2009,14.52209446,,,14.06108016,28.72475115,,30.70464148,0.505560323,,,0.457946404
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2010,14.11500765,,,14.79366477,28.22948332,,32.06275316,0.500009423,,,0.461397207
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2011,14.26909535,,,14.13817204,28.58346163,,31.86906605,0.499208092,,,0.443633083
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2012,14.59564873,,,13.25611481,31.8342716,,31.46196699,0.458488541,,,0.421337764
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2013,10.9508076,,,13.35729667,28.01470102,,31.60342041,0.390895037,,,0.422653513
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2014,10.15846311,,,13.35735531,27.59869198,,31.81827222,0.368077701,,,0.419801403
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2015,13.18432568,,,12.46257867,32.12316985,,31.69387002,0.410430407,,,0.393217321
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2016,10.12642009,,,11.86760089,30.33796915,,31.6866729,0.333787013,,,0.374529725
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2017,11.12039266,,,11.35654384,31.51282149,,31.35707703,0.352884703,,,0.362168445
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2018,11.18704251,,,11.49244996,31.46022512,,32.47483876,0.355593212,,,0.353887822
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2019,10.54957153,10.54957153,10.54957153,10.54957153,32.00827195,,32.00827195,0.329588912,,,0.329588912
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2020,,,10.20926277,9.564755862,,32.93766599,32.39061584,,,0.30995708,0.295294042
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2021,,,9.868954012,8.718625178,,33.89404598,32.52607235,,,0.291170727,0.268050353
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2022,,,9.528645253,7.94876415,,34.87819547,32.78841798,,,0.273197771,0.242425974
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2023,,,9.188336494,7.241743239,,35.89092079,33.24601425,,,0.256007266,0.2178229
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2024,,,8.848027735,6.598716007,,36.93305165,33.97212529,,,0.239569365,0.194239128
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2025,,,8.507718976,6.000743253,,38.00544189,35.0607094,,,0.223855284,0.171152933
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2026,,,8.167410217,5.435549441,,39.10897011,36.63099707,,,0.208837261,0.148386609
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2027,,,7.827101458,4.895959102,,40.24454045,38.81819392,,,0.194488529,0.126125371
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2028,,,7.486792699,4.378676876,,41.41308327,41.75531511,,,0.180783272,0.104865138
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2029,,,7.14648394,3.88329344,,42.61555596,45.53917573,,,0.167696602,0.085273687
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2030,,,6.806175181,3.411414545,,43.85294373,50.18223465,,,0.155204522,0.067980523
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2031,,,6.465866422,2.965860069,,45.12626035,55.56416571,,,0.143283897,0.053377209
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2032,,,6.125557663,2.549933211,,46.43654908,61.40973399,,,0.131912422,0.041523274
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2033,,,5.785248904,2.166792806,,47.78488342,67.32004626,,,0.121068599,0.032186443
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2034,,,5.444940145,1.818967377,,49.17236807,72.8613063,,,0.110731705,0.024964792
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2035,,,5.104631386,1.508034961,,50.60013982,77.67652721,,,0.100881764,0.019414294
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2036,,,4.764322627,1.234470297,,52.06936842,81.56423147,,,0.091499528,0.015134947
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2037,,,4.424013868,0.997639917,,53.58125763,84.49020847,,,0.082566443,0.011807758
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2038,,,4.083705109,0.795912192,,55.13704615,86.54391137,,,0.074064633,0.009196628
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2039,,,3.74339635,0.626844052,,56.73800863,87.87658403,,,0.065976872,0.007133232
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2040,,,3.40308759,0.487407168,,58.38545675,88.65093535,,,0.058286563,0.005498049
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2041,,,3.062778831,0.374221839,,60.08074027,89.01231568,,,0.050977715,0.004204158
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2042,,,2.722470072,0.283774307,,61.82524815,89.07784852,,,0.044034923,0.003185689
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2043,,,2.382161313,0.212601538,,63.62040965,88.93615216,,,0.037443351,0.002390496
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2044,,,2.041852554,0.157434579,,65.46769557,88.65166385,,,0.031188704,0.001775878
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2045,,,1.701543795,0.115298546,,67.36861939,88.27006844,,,0.025257216,0.001306202
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2046,,,1.361235036,0.083571469,,69.32473854,87.82324103,,,0.019635632,0.000951587
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2047,,,1.020926277,0.060008031,,71.33765569,87.33319839,,,0.014311183,0.000687116
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2048,,,0.680617518,0.042735344,,73.40902001,86.81505114,,,0.009271579,0.000492257
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2049,,,0.340308759,0.030228795,,75.54052859,86.279127,,,0.004504982,0.00035036
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2050,,0,0,0.021275226,,77.73392777,85.73246426,,0,0,0.000248158
Entergy Corp.,"Entergy Arkansas, Inc.",8,2000,1.942630622,,,11.69567785,22.74906222,,27.06681341,0.085393877,,,0.432103982
Entergy Corp.,"Entergy Arkansas, Inc.",8,2001,8.604934997,,,11.50575336,24.92181889,,26.60080017,0.345277166,,,0.432534108
Entergy Corp.,"Entergy Arkansas, Inc.",8,2002,7.909188328,,,11.58365708,23.96508778,,27.46794364,0.3300296,,,0.421715482
Entergy Corp.,"Entergy Arkansas, Inc.",8,2003,7.713079517,,,11.74141869,23.56121152,,27.64401514,0.327363451,,,0.424736372
Entergy Corp.,"Entergy Arkansas, Inc.",8,2004,8.131278351,,,11.89913474,24.70472777,,28.26599404,0.329138553,,,0.420969973
Entergy Corp.,"Entergy Arkansas, Inc.",8,2005,7.19843447,,,12.22930415,21.91434729,,28.87015735,0.328480441,,,0.423596726
Entergy Corp.,"Entergy Arkansas, Inc.",8,2006,7.350033825,,,11.93948388,23.56620668,,28.93621705,0.311888711,,,0.412613849
Entergy Corp.,"Entergy Arkansas, Inc.",8,2007,7.8053588,,,12.27671059,24.31778613,,29.59145856,0.320973248,,,0.414873453
Entergy Corp.,"Entergy Arkansas, Inc.",8,2008,8.883931332,,,12.01310968,25.13855294,,29.32551801,0.353398676,,,0.409646973
Entergy Corp.,"Entergy Arkansas, Inc.",8,2009,8.224332098,,,10.92464975,25.28861276,,28.12201895,0.325218792,,,0.388473167
Entergy Corp.,"Entergy Arkansas, Inc.",8,2010,8.807233724,,,11.49382582,25.75981332,,29.36589742,0.341898197,,,0.391400462
Entergy Corp.,"Entergy Arkansas, Inc.",8,2011,8.230171506,,,10.9845457,24.23397299,,29.18850168,0.339612969,,,0.376331263
Entergy Corp.,"Entergy Arkansas, Inc.",8,2012,8.256863665,,,10.29923802,26.08149973,,28.81564445,0.316579328,,,0.357418278
Entergy Corp.,"Entergy Arkansas, Inc.",8,2013,8.901457918,,,10.3778505,24.03240014,,28.94519997,0.370394046,,,0.35853442
Entergy Corp.,"Entergy Arkansas, Inc.",8,2014,9.144117936,,,10.37789606,27.45203644,,29.14198021,0.333094339,,,0.356114992
Entergy Corp.,"Entergy Arkansas, Inc.",8,2015,6.829883619,,,9.682706129,25.88750593,,29.02804171,0.263829341,,,0.333563877
Entergy Corp.,"Entergy Arkansas, Inc.",8,2016,8.104670489,,,9.220442645,28.90486566,,29.02144995,0.280391218,,,0.317711302
Entergy Corp.,"Entergy Arkansas, Inc.",8,2017,8.587101468,,,8.82338074,28.66501936,,28.71957698,0.299567266,,,0.307225303
Entergy Corp.,"Entergy Arkansas, Inc.",8,2018,9.842338679,,,8.928971972,30.60935959,,29.74332176,0.321546704,,,0.3002009
Entergy Corp.,"Entergy Arkansas, Inc.",8,2019,8.196409715,,,8.196409715,29.31599872,,29.31599872,0.279588282,,,0.279588282
Entergy Corp.,"Entergy Arkansas, Inc.",8,2020,,,,7.431264639,,29.45234534,29.66618299,,,,0.250496151
Entergy Corp.,"Entergy Arkansas, Inc.",8,2021,,,,6.773869811,,29.58932611,29.79024601,,,,0.227385494
Entergy Corp.,"Entergy Arkansas, Inc.",8,2022,,,,6.175732115,,29.72694396,30.03052527,,,,0.205648488
Entergy Corp.,"Entergy Arkansas, Inc.",8,2023,,,,5.626417572,,29.86520186,30.4496323,,,,0.184777849
Entergy Corp.,"Entergy Arkansas, Inc.",8,2024,,,,5.126822433,,30.00410279,31.11466883,,,,0.164771879
Entergy Corp.,"Entergy Arkansas, Inc.",8,2025,,,,4.66223203,,30.14364974,32.11169018,,,,0.145187999
Entergy Corp.,"Entergy Arkansas, Inc.",8,2026,,,,4.223108978,,30.28384571,33.54989813,,,,0.125875464
Entergy Corp.,"Entergy Arkansas, Inc.",8,2027,,,,3.80387835,,30.42469372,35.55312593,,,,0.10699139
Entergy Corp.,"Entergy Arkansas, Inc.",8,2028,,,,3.401979842,,30.56619681,38.24320058,,,,0.088956463
Entergy Corp.,"Entergy Arkansas, Inc.",8,2029,,,,3.017095432,,30.70835801,41.70879389,,,,0.072337154
Entergy Corp.,"Entergy Arkansas, Inc.",8,2030,,,,2.650472698,,30.8511804,45.96131679,,,,0.057667467
Entergy Corp.,"Entergy Arkansas, Inc.",8,2031,,,,2.304302522,,30.99466705,50.89056396,,,,0.045279563
Entergy Corp.,"Entergy Arkansas, Inc.",8,2032,,,,1.981151299,,31.13882104,56.244451,,,,0.035223942
Entergy Corp.,"Entergy Arkansas, Inc.",8,2033,,,,1.683473263,,31.28364548,61.65763629,,,,0.027303565
Entergy Corp.,"Entergy Arkansas, Inc.",8,2034,,,,1.41323293,,31.42914349,66.732811,,,,0.021177482
Entergy Corp.,"Entergy Arkansas, Inc.",8,2035,,,,1.171656343,,31.5753182,71.14301504,,,,0.016469029
Entergy Corp.,"Entergy Arkansas, Inc.",8,2036,,,,0.95911235,,31.72217276,74.70371751,,,,0.012838884
Entergy Corp.,"Entergy Arkansas, Inc.",8,2037,,,,0.775108779,,31.86971033,77.38358533,,,,0.01001645
Entergy Corp.,"Entergy Arkansas, Inc.",8,2038,,,,0.618377951,,32.01793409,79.26454759,,,,0.007801444
Entergy Corp.,"Entergy Arkansas, Inc.",8,2039,,,,0.487021739,,32.16684722,80.48512676,,,,0.006051077
Entergy Corp.,"Entergy Arkansas, Inc.",8,2040,,,,0.378687309,,32.31645294,81.194346,,,,0.004663962
Entergy Corp.,"Entergy Arkansas, Inc.",8,2041,,,,0.290748824,,32.46675446,81.52532998,,,,0.003566362
Entergy Corp.,"Entergy Arkansas, Inc.",8,2042,,,,0.220476299,,32.61775503,81.58535074,,,,0.002702401
Entergy Corp.,"Entergy Arkansas, Inc.",8,2043,,,,0.165179155,,32.76945789,81.45557271,,,,0.002027844
Entergy Corp.,"Entergy Arkansas, Inc.",8,2044,,,,0.122317604,,32.9218663,81.19501323,,,,0.001506467
Entergy Corp.,"Entergy Arkansas, Inc.",8,2045,,,,0.089580332,,33.07498356,80.84551449,,,,0.001108043
Entergy Corp.,"Entergy Arkansas, Inc.",8,2046,,,,0.06493022,,33.22881296,80.43627053,,,,0.000807226
Entergy Corp.,"Entergy Arkansas, Inc.",8,2047,,,,0.046622785,,33.3833578,79.98744626,,,,0.000582876
Entergy Corp.,"Entergy Arkansas, Inc.",8,2048,,,,0.033202902,,33.53862143,79.5128813,,,,0.000417579
Entergy Corp.,"Entergy Arkansas, Inc.",8,2049,,,,0.023486033,,33.69460717,79.02203471,,,,0.000297209
Entergy Corp.,"Entergy Arkansas, Inc.",8,2050,,,,0.016529626,,33.85131839,78.52135275,,,,0.000210511
Exelon Corp.,Atlantic City Electric Co.,9,2000,0.183773298,,,0,4.350312197,,0.000565046,0.042243703,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2001,1.835183785,,,0,1.671407,,0.000555318,1.097987375,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2002,1.659611043,,,0,1.596975,,0.00057342,1.03922168,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2003,1.939404518,,,0,1.921832293,,0.000577096,1.009143475,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2004,1.323473627,,,0,1.310122,,0.00059008,1.010191132,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2005,1.364579265,,,0,1.384133,,0.000602693,0.985872937,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2006,1.299760616,,,0,1.239079,,0.000604072,1.048973161,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2007,0,,,0,0,,0.00061775,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2008,0,,,0,0,,0.000612199,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2009,0,,,0,0,,0.000587075,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2010,0,,,0,6.60E-05,,0.000613042,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2011,0,,,0,6.60E-05,,0.000609338,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2012,0,,,0,0.000205,,0.000601555,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2013,0,,,0,0,,0.000604259,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2014,0,,,0,0,,0.000608367,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2015,0,,,0,0.000188,,0.000605989,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2016,0,,,0,0.000205,,0.000605851,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2017,0,,,0,0.000612,,0.000599549,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2018,0,,,0,0.000613,,0.000620921,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2019,0,,,0,0.000612,,0.000612,0,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2020,,,,0,,0.000612,0.00061931,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2021,,,,0,,0.000612,0.0006219,,,,0
Exelon Corp.,Atlantic City Electric Co.,9,2022,,,,0,,0.000612,0.000626916,,,,0
