parent_name,utility_name,respondent_id,year,percent_AMI,ownership,housing_units,income
PPL Corp.,Louisville Gas & Electric Co.,88.0,2011,60-80%,renter,15632.43698084219,523032755.2265133
PPL Corp.,Louisville Gas & Electric Co.,88.0,2011,80-100%,owner,23432.933129524077,1028327570.1951057
PPL Corp.,Louisville Gas & Electric Co.,88.0,2011,80-100%,renter,12663.607741750375,530950763.00367326
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,0-30%,owner,14874.208372359268,126904345.4605293
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,0-30%,renter,30900.08717634578,245948342.521247
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,100%+,owner,141651.28023346106,14775543833.406544
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,100%+,renter,31879.983690816778,2259633657.6125383
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,30-60%,owner,27042.359091861632,557143525.3368771
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,30-60%,renter,27910.490122495714,567461026.3247257
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,60-80%,owner,22880.772548184344,747345423.3645298
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,60-80%,renter,15687.08689436015,494746084.01093477
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,80-100%,owner,23514.85303558674,978904566.0296851
PPL Corp.,Louisville Gas & Electric Co.,88.0,2010,80-100%,renter,12707.878834527573,502172602.09428275
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,0-30%,owner,14687.902039999186,128632882.42579648
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,0-30%,renter,30513.049307350328,251733185.8482083
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,100%+,owner,139877.03249981717,15049261932.939651
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,100%+,renter,31480.672165225107,2311419695.1460314
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,30-60%,owner,26703.641049553436,566348131.9062219
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,30-60%,renter,27560.898337916613,581100620.3368874
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,60-80%,owner,22594.180300159966,758770741.6979458
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,60-80%,renter,15490.598882928714,505859992.47722286
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,80-100%,owner,23220.318636486387,992197678.4157107
PPL Corp.,Louisville Gas & Electric Co.,88.0,2009,80-100%,renter,12548.70678056223,513212682.98849654
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,0-30%,owner,15049.9465504592,139720718.19816008
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,0-30%,renter,31265.17047271751,272755453.1145479
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,100%+,owner,143324.88445430936,16346487602.691204
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,100%+,renter,32256.644425386803,2505171117.710068
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,30-60%,owner,27361.863484926296,614818355.4425799
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,30-60%,renter,28240.251449029194,629621420.8064601
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,60-80%,owner,23151.10796237749,823980683.692398
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,60-80%,renter,15872.429199745224,548426015.4435462
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,80-100%,owner,23792.680085424334,1078195364.8882296
PPL Corp.,Louisville Gas & Electric Co.,88.0,2008,80-100%,renter,12858.021915623913,556498881.5794255
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,0-30%,owner,15029.747739494269,131209117.56124867
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,0-30%,renter,31223.208910525413,255621366.70738432
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,100%+,owner,143132.52548227183,15231417575.635372
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,100%+,renter,32213.35218770826,2349964502.8598537
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,30-60%,owner,27325.140623065847,575509756.4947511
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,30-60%,renter,28202.349686474183,589379885.503938
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,60-80%,owner,23120.036433200115,771348659.4555902
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,60-80%,renter,15851.126519640322,513666662.5129208
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,80-100%,owner,23760.747490462378,1008956030.1567544
PPL Corp.,Louisville Gas & Electric Co.,88.0,2007,80-100%,renter,12840.764927156497,521638780.1346724
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,0-30%,owner,14907.106013846455,127779763.23119985
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,0-30%,renter,30968.42963628736,249505247.46241072
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,100%+,owner,141964.5737490999,14868455379.691097
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,100%+,renter,31950.493411255204,2283373043.2676983
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,30-60%,owner,27102.169322571128,563233430.0144849
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,30-60%,renter,27972.220419315265,575893271.1966681
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,60-80%,owner,22931.378498658898,754689704.2597774
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,60-80%,renter,15721.782398666019,501397669.2170335
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,80-100%,owner,23566.861397001532,987255715.4178388
PPL Corp.,Louisville Gas & Electric Co.,88.0,2006,80-100%,renter,12735.985153297313,508300620.47991806
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,0-30%,owner,14751.268352034731,120683457.64878285
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,0-30%,renter,30644.688216590097,234852970.07200167
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,100%+,owner,140480.4877559766,14003095819.724308
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,100%+,renter,31616.485577520332,2152926665.2491527
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,30-60%,owner,26818.84547062215,530400922.767283
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,30-60%,renter,27679.801124666206,541767393.9566934
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,60-80%,owner,22691.65575139792,710943669.4353244
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,60-80%,renter,15557.428176844205,472010315.35290384
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,80-100%,owner,23320.495363719292,930426251.4910053
PPL Corp.,Louisville Gas & Electric Co.,88.0,2005,80-100%,renter,12602.844210627765,478918151.2977466
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,0-30%,owner,3165.4207566913233,42380312.07952142
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,0-30%,renter,12639.573151886247,157754670.31908455
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,100%+,owner,54016.50471198884,9109043847.168825
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,100%+,renter,14532.894111472535,1610088697.754534
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,30-60%,owner,8073.377970588479,308100831.16800696
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,30-60%,renter,16058.595987284203,559392134.5768868
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,60-80%,owner,7706.854317189309,442443294.47847503
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,60-80%,renter,7730.532831267747,403959731.8127689
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,80-100%,owner,8883.785598348919,655385161.5272424
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2020,80-100%,renter,5367.460563282347,360639111.18309975
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,0-30%,owner,3114.8381691698883,43081700.29708622
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,0-30%,renter,12437.596111760588,160365487.97469804
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,100%+,owner,53153.33523557078,9259797244.54111
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,100%+,renter,14300.662302548122,1636735439.7539852
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,30-60%,owner,7944.367523263995,313199856.68716043
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,30-60%,renter,15801.983865410324,568649995.9030246
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,60-80%,owner,7583.700821026082,449765668.91275156
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,60-80%,renter,7607.0009587044115,410645208.6854369
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,80-100%,owner,8741.82505120831,666231693.97843
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2019,80-100%,renter,5281.6899613375135,366607637.8636543
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,0-30%,owner,3066.500642145327,39122125.39978501
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,0-30%,renter,12244.583632292655,145626534.86469224
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,100%+,owner,52328.47672323278,8408743073.727347
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,100%+,renter,14078.737883693715,1486305523.6624079
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,30-60%,owner,7821.083083112435,284414124.41974825
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,30-60%,renter,15556.76123082975,516386221.8736516
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,60-80%,owner,7466.013376775895,408428376.2800541
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,60-80%,renter,7488.951931934193,372903419.2761214
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,80-100%,owner,8606.165289221586,604999331.4423146
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2018,80-100%,renter,5199.726206761611,332913275.98764443
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,0-30%,owner,3026.043735640409,38926491.00858665
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,0-30%,renter,12083.038590235628,144898313.7315241
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,100%+,owner,51638.09751338026,8366694250.582862
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,100%+,renter,13892.99450753406,1478873093.2081594
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,30-60%,owner,7717.898096710707,282991881.0341838
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,30-60%,renter,15351.518021033899,513803977.09254444
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,60-80%,owner,7367.51289026128,406385986.304429
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,60-80%,renter,7390.1488128459405,371038675.664665
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,80-100%,owner,8492.622568999506,601973967.2865434
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2017,80-100%,renter,5131.1252633582635,331248507.38409543
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,0-30%,owner,2981.5319749727682,37522019.7558186
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,0-30%,renter,11905.302453929382,139670369.7032375
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,100%+,owner,50878.52401126059,8064823178.950654
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,100%+,renter,13688.63472277857,1425515220.6620588
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,30-60%,owner,7604.371240210953,272781508.8331139
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,30-60%,renter,15125.704002555183,495265883.9665749
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,60-80%,owner,7259.140044679244,391723543.82620835
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,60-80%,renter,7281.443002886452,357651567.2936275
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,80-100%,owner,8367.699859264803,580254693.083734
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2016,80-100%,renter,5055.648687462064,319297031.8185052
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,0-30%,owner,2926.230178651778,34018404.96013761
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,0-30%,renter,11684.481541400679,126628663.0735029
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,100%+,owner,49934.82332463313,7311771131.161018
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,100%+,renter,13434.736359217184,1292407881.2628908
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,30-60%,owner,7463.324492094429,247310563.06432536
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,30-60%,renter,14845.150713513725,449020482.19573236
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,60-80%,owner,7124.4966842906415,355146397.5825484
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,60-80%,renter,7146.385964676352,324255888.4089873
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,80-100%,owner,8212.494804555832,526073469.86649936
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2015,80-100%,renter,4961.875936966218,289482703.80054563
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,0-30%,owner,2861.375420828777,31495353.357552655
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,0-30%,renter,11425.515508522156,117236963.14885424
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,100%+,owner,48828.10557656263,6769477161.416492
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,100%+,renter,13136.97899913338,1196553540.65419
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,30-60%,owner,7297.912999170708,228968218.28928944
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,30-60%,renter,14516.133993846635,415717867.081211
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,60-80%,owner,6966.594715251646,328806165.3281877
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,60-80%,renter,6987.9988581424695,300206720.32316566
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,80-100%,owner,8030.47926607979,487056046.4223543
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2014,80-100%,renter,4851.904662461773,268012567.24945074
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,0-30%,owner,2833.289255837255,30375044.40882945
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,0-30%,renter,11313.367025191506,113066772.78947847
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,100%+,owner,48348.827597355914,6528682725.614621
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,100%+,renter,13008.031445808492,1153991400.6456907
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,30-60%,owner,7226.279480864634,220823678.96596143
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,30-60%,renter,14373.649183422096,400930528.7285349
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,60-80%,owner,6898.213290298698,317110329.27165407
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,60-80%,renter,6919.40733832243,289528183.9871302
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,80-100%,owner,7951.655157930159,469731165.4742929
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2013,80-100%,renter,4804.280224968851,258479196.5947018
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,0-30%,owner,2813.358616732338,30057878.181489225
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,0-30%,renter,11233.783680576771,111886166.72087476
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,100%+,owner,48008.72005909331,6460512367.023052
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,100%+,renter,12916.527064574691,1141941801.8368902
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,30-60%,owner,7175.446560043849,218517910.7102063
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,30-60%,renter,14272.538428879403,396744143.9611302
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,60-80%,owner,6849.688135560465,313799167.46948457
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,60-80%,renter,6870.733095056985,286505025.8778646
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,80-100%,owner,7895.719616257907,464826387.0775146
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2012,80-100%,renter,4770.484743224283,255780241.80383897
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,0-30%,owner,2794.0465147030964,30035268.161859874
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,0-30%,renter,11156.670163898345,111802004.14590727
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,100%+,owner,47679.16758236304,6455652665.664491
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,100%+,renter,12827.862474482621,1141082814.838566
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,30-60%,owner,7126.191212627842,218353538.02159885
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,30-60%,renter,14174.56559430527,396445706.63203424
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,60-80%,owner,6802.668933900326,313563122.6863727
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,60-80%,renter,6823.569431754944,286289512.1872475
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,80-100%,owner,7841.520005189269,464476737.1896349
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2011,80-100%,renter,4737.738086775236,255587839.79019526
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,0-30%,owner,2779.5910741568905,29123604.737944007
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,0-30%,renter,11098.949370275483,108408467.00979663
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,100%+,owner,47432.49188507141,6259703610.67105
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,100%+,renter,12761.4955037257,1106447416.8677142
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,30-60%,owner,7089.322737871618,211725831.7855781
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,30-60%,renter,14101.231242447291,384412351.43250024
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,60-80%,owner,6767.474252705122,304045510.6410436
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,60-80%,renter,6788.26661853599,277599738.7014474
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,80-100%,owner,7800.950664045375,450378429.48438585
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2010,80-100%,renter,4713.226651165096,247829957.16105744
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,0-30%,owner,2768.549041917155,28537548.79118529
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,0-30%,renter,11054.858367856732,106226957.2914166
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,100%+,owner,47244.064490309895,6133739240.566775
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,100%+,renter,12710.799972973176,1084182312.864765
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,30-60%,owner,7061.160131164011,207465260.8872681
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,30-60%,renter,14045.213560045466,376676799.9239674
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,60-80%,owner,6740.59020145935,297927185.61913025
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,60-80%,renter,6761.299968818811,272013583.445306
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,80-100%,owner,7769.961088084433,441315438.8530344
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2009,80-100%,renter,4694.503177370979,242842860.90404895
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,0-30%,owner,2759.683343832556,30192108.950540874
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,0-30%,renter,11019.457500769502,112385821.623809
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,100%+,owner,47092.775275013795,6489363357.044943
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,100%+,renter,12670.096299941579,1147041420.8235426
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,30-60%,owner,7038.548245695457,219493755.61280033
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,30-60%,renter,14000.23670716269,398515901.47638494
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,60-80%,owner,6719.004874006818,315200514.00907964
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,60-80%,renter,6739.648322676592,287784483.78665435
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,80-100%,owner,7745.079416099181,466902182.4159675
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2008,80-100%,renter,4679.470014801843,256922490.71303487
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,0-30%,owner,2725.205629059114,29442960.311110403
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,0-30%,renter,10881.787462096889,109597222.60614286
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,100%+,owner,46504.42832664002,6328344537.9335
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,100%+,renter,12511.804238152055,1118580192.0571783
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,30-60%,owner,6950.613135539964,214047516.37690642
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,30-60%,renter,13825.326723729622,388627634.1191254
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,60-80%,owner,6635.061933913677,307379528.84356815
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,60-80%,renter,6655.447476567982,280643765.16937757
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,80-100%,owner,7648.3173583787875,455317064.75237453
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2007,80-100%,renter,4621.007715921875,250547542.3888865
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,0-30%,owner,2708.5509455771926,27761702.055619832
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,0-30%,renter,10815.28505803377,103338978.41675381
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,100%+,owner,46220.223521678075,5966982046.33735
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,100%+,renter,12435.3402322245,1054706785.2240103
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,30-60%,owner,6908.13551090006,201824929.03604975
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,30-60%,renter,13740.835323094523,366436135.32720584
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,60-80%,owner,6594.512752885298,289827476.8428039
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,60-80%,renter,6614.773712368005,264618384.49918342
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,80-100%,owner,7601.575819533122,429317451.74159294
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2006,80-100%,renter,4592.767123705436,236240722.70828432
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,0-30%,owner,2679.8004259488384,25591594.522252947
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,0-30%,renter,10700.483796549284,95261062.47689742
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,100%+,owner,45729.60862452917,5500548372.195954
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,100%+,renter,12303.34253285849,972261294.8314477
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,30-60%,owner,6834.807561899971,186048454.01860014
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,30-60%,renter,13594.980154185223,337792148.8677933
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,60-80%,owner,6524.5138227744055,267171921.0122146
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,60-80%,renter,6544.559717772444,243933400.97336954
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,80-100%,owner,7520.887193327747,395758088.76147985
MGE Energy Inc.,Madison Gas & Electric Co.,89.0,2005,80-100%,renter,4544.016170154365,217773995.7399533
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,0-30%,owner,13174.427512029706,152273482.6948222
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,0-30%,renter,13120.441263184317,150062761.41957095
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,100%+,owner,97806.88185283932,13853078272.367535
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,100%+,renter,20716.461481040307,2327716417.164117
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,30-60%,owner,23898.601827224564,764013952.2140766
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,30-60%,renter,16438.992281867486,520431362.78865767
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,60-80%,owner,18006.714962832866,910681331.0483475
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,60-80%,renter,9710.06056257239,467952286.2545895
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,80-100%,owner,17289.58606896027,1123878828.545273
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2020,80-100%,renter,7347.832187448338,452951238.3552722
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,0-30%,owner,13153.877976983025,157035391.96283492
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,0-30%,renter,13098.0754837102,154743550.94010445
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,100%+,owner,97652.52839047504,14286309719.908203
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,100%+,renter,20686.1596055933,2400854538.361548
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,30-60%,owner,23858.543811266343,787849305.4901735
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,30-60%,renter,16409.88307788509,536656251.62091017
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,60-80%,owner,17975.73792075397,939067155.7119485
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,60-80%,renter,9694.510072146542,482594275.4190694
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,80-100%,owner,17260.900138579305,1158974793.5081527
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2019,80-100%,renter,7335.783522606689,467115553.8825913
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,0-30%,owner,13139.63213974494,151667731.1643167
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,0-30%,renter,13080.879404627483,149485595.90107524
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,100%+,owner,97548.18845457396,13761762138.68843
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,100%+,renter,20665.07778268354,2309372876.5160728
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,30-60%,owner,23827.759868509558,757418359.2352804
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,30-60%,renter,16387.3065263977,517677567.1135197
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,60-80%,owner,17952.36090085958,902152378.4101754
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,60-80%,renter,9683.414519245542,463161495.81688696
MDU Resources Group,"MDU Resources Group, Inc.",95.0,2018,80-100%,owner,17240.71990132959,1116460102.9772418
